X,Y,id,left,top,right,bottom,row_index,col_index
289615.0,1630035.4414,19549,289615,1630035.4414,289815,1630235.4414,48,75
289615.0,1621435.4414,19592,289615,1621435.4414,289815,1621635.4414,91,75
289615.0,1620235.4414,19598,289615,1620235.4414,289815,1620435.4414,97,75
289615.0,1619635.4414,19601,289615,1619635.4414,289815,1619835.4414,100,75
289615.0,1619435.4414,19602,289615,1619435.4414,289815,1619635.4414,101,75
289615.0,1616635.4414,19616,289615,1616635.4414,289815,1616835.4414,115,75
289615.0,1614835.4414,19625,289615,1614835.4414,289815,1615035.4414,124,75
289615.0,1607035.4414,19664,289615,1607035.4414,289815,1607235.4414,163,75
289615.0,1605035.4414,19674,289615,1605035.4414,289815,1605235.4414,173,75
289615.0,1601035.4414,19694,289615,1601035.4414,289815,1601235.4414,193,75
289615.0,1598035.4414,19709,289615,1598035.4414,289815,1598235.4414,208,75
289615.0,1597835.4414,19710,289615,1597835.4414,289815,1598035.4414,209,75
289615.0,1597635.4414,19711,289615,1597635.4414,289815,1597835.4414,210,75
289615.0,1596835.4414,19715,289615,1596835.4414,289815,1597035.4414,214,75
289615.0,1596235.4414,19718,289615,1596235.4414,289815,1596435.4414,217,75
289615.0,1595035.4414,19724,289615,1595035.4414,289815,1595235.4414,223,75
289615.0,1594835.4414,19725,289615,1594835.4414,289815,1595035.4414,224,75
289615.0,1594235.4414,19728,289615,1594235.4414,289815,1594435.4414,227,75
289615.0,1593635.4414,19731,289615,1593635.4414,289815,1593835.4414,230,75
289615.0,1593435.4414,19732,289615,1593435.4414,289815,1593635.4414,231,75
289615.0,1592435.4414,19737,289615,1592435.4414,289815,1592635.4414,236,75
289615.0,1591835.4414,19740,289615,1591835.4414,289815,1592035.4414,239,75
289615.0,1590835.4414,19745,289615,1590835.4414,289815,1591035.4414,244,75
289815.0,1634835.4414,19785,289815,1634835.4414,290015,1635035.4414,24,76
289815.0,1634435.4414,19787,289815,1634435.4414,290015,1634635.4414,26,76
289815.0,1630635.4414,19806,289815,1630635.4414,290015,1630835.4414,45,76
289815.0,1629635.4414,19811,289815,1629635.4414,290015,1629835.4414,50,76
289815.0,1625035.4414,19834,289815,1625035.4414,290015,1625235.4414,73,76
289815.0,1623435.4414,19842,289815,1623435.4414,290015,1623635.4414,81,76
289815.0,1622635.4414,19846,289815,1622635.4414,290015,1622835.4414,85,76
289815.0,1622235.4414,19848,289815,1622235.4414,290015,1622435.4414,87,76
289815.0,1619835.4414,19860,289815,1619835.4414,290015,1620035.4414,99,76
289815.0,1619235.4414,19863,289815,1619235.4414,290015,1619435.4414,102,76
289815.0,1618635.4414,19866,289815,1618635.4414,290015,1618835.4414,105,76
289815.0,1618435.4414,19867,289815,1618435.4414,290015,1618635.4414,106,76
289815.0,1609435.4414,19912,289815,1609435.4414,290015,1609635.4414,151,76
289815.0,1606035.4414,19929,289815,1606035.4414,290015,1606235.4414,168,76
289815.0,1604835.4414,19935,289815,1604835.4414,290015,1605035.4414,174,76
289815.0,1604635.4414,19936,289815,1604635.4414,290015,1604835.4414,175,76
289815.0,1604435.4414,19937,289815,1604435.4414,290015,1604635.4414,176,76
289815.0,1603835.4414,19940,289815,1603835.4414,290015,1604035.4414,179,76
289815.0,1601835.4414,19950,289815,1601835.4414,290015,1602035.4414,189,76
289815.0,1600035.4414,19959,289815,1600035.4414,290015,1600235.4414,198,76
289815.0,1599435.4414,19962,289815,1599435.4414,290015,1599635.4414,201,76
289815.0,1599035.4414,19964,289815,1599035.4414,290015,1599235.4414,203,76
289815.0,1597035.4414,19974,289815,1597035.4414,290015,1597235.4414,213,76
289815.0,1596435.4414,19977,289815,1596435.4414,290015,1596635.4414,216,76
289815.0,1595635.4414,19981,289815,1595635.4414,290015,1595835.4414,220,76
289815.0,1594835.4414,19985,289815,1594835.4414,290015,1595035.4414,224,76
289815.0,1594235.4414,19988,289815,1594235.4414,290015,1594435.4414,227,76
289815.0,1593635.4414,19991,289815,1593635.4414,290015,1593835.4414,230,76
289815.0,1591035.4414,20004,289815,1591035.4414,290015,1591235.4414,243,76
289815.0,1590835.4414,20005,289815,1590835.4414,290015,1591035.4414,244,76
289815.0,1590635.4414,20006,289815,1590635.4414,290015,1590835.4414,245,76
290015.0,1634435.4414,20047,290015,1634435.4414,290215,1634635.4414,26,77
290015.0,1634235.4414,20048,290015,1634235.4414,290215,1634435.4414,27,77
290015.0,1632235.4414,20058,290015,1632235.4414,290215,1632435.4414,37,77
290015.0,1628435.4414,20077,290015,1628435.4414,290215,1628635.4414,56,77
290015.0,1626635.4414,20086,290015,1626635.4414,290215,1626835.4414,65,77
290015.0,1624235.4414,20098,290015,1624235.4414,290215,1624435.4414,77,77
290015.0,1621435.4414,20112,290015,1621435.4414,290215,1621635.4414,91,77
290015.0,1613435.4414,20152,290015,1613435.4414,290215,1613635.4414,131,77
290015.0,1610035.4414,20169,290015,1610035.4414,290215,1610235.4414,148,77
290015.0,1609035.4414,20174,290015,1609035.4414,290215,1609235.4414,153,77
290015.0,1607635.4414,20181,290015,1607635.4414,290215,1607835.4414,160,77
290015.0,1604635.4414,20196,290015,1604635.4414,290215,1604835.4414,175,77
290015.0,1602435.4414,20207,290015,1602435.4414,290215,1602635.4414,186,77
290015.0,1601835.4414,20210,290015,1601835.4414,290215,1602035.4414,189,77
290015.0,1600835.4414,20215,290015,1600835.4414,290215,1601035.4414,194,77
290015.0,1599635.4414,20221,290015,1599635.4414,290215,1599835.4414,200,77
290015.0,1599035.4414,20224,290015,1599035.4414,290215,1599235.4414,203,77
290015.0,1598835.4414,20225,290015,1598835.4414,290215,1599035.4414,204,77
290015.0,1598235.4414,20228,290015,1598235.4414,290215,1598435.4414,207,77
290015.0,1597635.4414,20231,290015,1597635.4414,290215,1597835.4414,210,77
290015.0,1597435.4414,20232,290015,1597435.4414,290215,1597635.4414,211,77
290015.0,1595235.4414,20243,290015,1595235.4414,290215,1595435.4414,222,77
290015.0,1594635.4414,20246,290015,1594635.4414,290215,1594835.4414,225,77
290015.0,1592035.4414,20259,290015,1592035.4414,290215,1592235.4414,238,77
290015.0,1591635.4414,20261,290015,1591635.4414,290215,1591835.4414,240,77
290015.0,1591435.4414,20262,290015,1591435.4414,290215,1591635.4414,241,77
290015.0,1590835.4414,20265,290015,1590835.4414,290215,1591035.4414,244,77
290215.0,1630835.4414,20325,290215,1630835.4414,290415,1631035.4414,44,78
290215.0,1628035.4414,20339,290215,1628035.4414,290415,1628235.4414,58,78
290215.0,1625635.4414,20351,290215,1625635.4414,290415,1625835.4414,70,78
290215.0,1625435.4414,20352,290215,1625435.4414,290415,1625635.4414,71,78
290215.0,1624835.4414,20355,290215,1624835.4414,290415,1625035.4414,74,78
290215.0,1620635.4414,20376,290215,1620635.4414,290415,1620835.4414,95,78
290215.0,1619035.4414,20384,290215,1619035.4414,290415,1619235.4414,103,78
290215.0,1615435.4414,20402,290215,1615435.4414,290415,1615635.4414,121,78
290215.0,1613435.4414,20412,290215,1613435.4414,290415,1613635.4414,131,78
290215.0,1611435.4414,20422,290215,1611435.4414,290415,1611635.4414,141,78
290215.0,1610035.4414,20429,290215,1610035.4414,290415,1610235.4414,148,78
290215.0,1605435.4414,20452,290215,1605435.4414,290415,1605635.4414,171,78
290215.0,1600635.4414,20476,290215,1600635.4414,290415,1600835.4414,195,78
290215.0,1599435.4414,20482,290215,1599435.4414,290415,1599635.4414,201,78
290215.0,1597835.4414,20490,290215,1597835.4414,290415,1598035.4414,209,78
290215.0,1590435.4414,20527,290215,1590435.4414,290415,1590635.4414,246,78
290415.0,1630435.4414,20587,290415,1630435.4414,290615,1630635.4414,46,79
290415.0,1629435.4414,20592,290415,1629435.4414,290615,1629635.4414,51,79
290415.0,1629235.4414,20593,290415,1629235.4414,290615,1629435.4414,52,79
290415.0,1619435.4414,20642,290415,1619435.4414,290615,1619635.4414,101,79
290415.0,1618235.4414,20648,290415,1618235.4414,290615,1618435.4414,107,79
290415.0,1616235.4414,20658,290415,1616235.4414,290615,1616435.4414,117,79
290415.0,1615235.4414,20663,290415,1615235.4414,290615,1615435.4414,122,79
290415.0,1613035.4414,20674,290415,1613035.4414,290615,1613235.4414,133,79
290415.0,1610035.4414,20689,290415,1610035.4414,290615,1610235.4414,148,79
290415.0,1609835.4414,20690,290415,1609835.4414,290615,1610035.4414,149,79
290415.0,1608835.4414,20695,290415,1608835.4414,290615,1609035.4414,154,79
290415.0,1607835.4414,20700,290415,1607835.4414,290615,1608035.4414,159,79
290415.0,1607435.4414,20702,290415,1607435.4414,290615,1607635.4414,161,79
290415.0,1606635.4414,20706,290415,1606635.4414,290615,1606835.4414,165,79
290415.0,1606435.4414,20707,290415,1606435.4414,290615,1606635.4414,166,79
290615.0,1630235.4414,20848,290615,1630235.4414,290815,1630435.4414,47,80
290615.0,1626235.4414,20868,290615,1626235.4414,290815,1626435.4414,67,80
290615.0,1625235.4414,20873,290615,1625235.4414,290815,1625435.4414,72,80
290615.0,1624835.4414,20875,290615,1624835.4414,290815,1625035.4414,74,80
290615.0,1619835.4414,20900,290615,1619835.4414,290815,1620035.4414,99,80
290615.0,1617835.4414,20910,290615,1617835.4414,290815,1618035.4414,109,80
290615.0,1617635.4414,20911,290615,1617635.4414,290815,1617835.4414,110,80
290615.0,1616835.4414,20915,290615,1616835.4414,290815,1617035.4414,114,80
290615.0,1616035.4414,20919,290615,1616035.4414,290815,1616235.4414,118,80
290615.0,1614635.4414,20926,290615,1614635.4414,290815,1614835.4414,125,80
290615.0,1613435.4414,20932,290615,1613435.4414,290815,1613635.4414,131,80
290615.0,1611835.4414,20940,290615,1611835.4414,290815,1612035.4414,139,80
290615.0,1610835.4414,20945,290615,1610835.4414,290815,1611035.4414,144,80
290615.0,1607635.4414,20961,290615,1607635.4414,290815,1607835.4414,160,80
290615.0,1606835.4414,20965,290615,1606835.4414,290815,1607035.4414,164,80
290615.0,1604835.4414,20975,290615,1604835.4414,290815,1605035.4414,174,80
290615.0,1601035.4414,20994,290615,1601035.4414,290815,1601235.4414,193,80
290815.0,1634435.4414,21087,290815,1634435.4414,291015,1634635.4414,26,81
290815.0,1633235.4414,21093,290815,1633235.4414,291015,1633435.4414,32,81
290815.0,1633035.4414,21094,290815,1633035.4414,291015,1633235.4414,33,81
290815.0,1630035.4414,21109,290815,1630035.4414,291015,1630235.4414,48,81
290815.0,1625435.4414,21132,290815,1625435.4414,291015,1625635.4414,71,81
290815.0,1619835.4414,21160,290815,1619835.4414,291015,1620035.4414,99,81
290815.0,1619235.4414,21163,290815,1619235.4414,291015,1619435.4414,102,81
290815.0,1619035.4414,21164,290815,1619035.4414,291015,1619235.4414,103,81
290815.0,1618835.4414,21165,290815,1618835.4414,291015,1619035.4414,104,81
290815.0,1618635.4414,21166,290815,1618635.4414,291015,1618835.4414,105,81
290815.0,1615435.4414,21182,290815,1615435.4414,291015,1615635.4414,121,81
290815.0,1614835.4414,21185,290815,1614835.4414,291015,1615035.4414,124,81
290815.0,1613235.4414,21193,290815,1613235.4414,291015,1613435.4414,132,81
290815.0,1610235.4414,21208,290815,1610235.4414,291015,1610435.4414,147,81
290815.0,1604835.4414,21235,290815,1604835.4414,291015,1605035.4414,174,81
290815.0,1601435.4414,21252,290815,1601435.4414,291015,1601635.4414,191,81
291015.0,1630235.4414,21368,291015,1630235.4414,291215,1630435.4414,47,82
291015.0,1628835.4414,21375,291015,1628835.4414,291215,1629035.4414,54,82
291015.0,1628435.4414,21377,291015,1628435.4414,291215,1628635.4414,56,82
291015.0,1627235.4414,21383,291015,1627235.4414,291215,1627435.4414,62,82
291015.0,1625635.4414,21391,291015,1625635.4414,291215,1625835.4414,70,82
291015.0,1624035.4414,21399,291015,1624035.4414,291215,1624235.4414,78,82
291015.0,1622835.4414,21405,291015,1622835.4414,291215,1623035.4414,84,82
291015.0,1621035.4414,21414,291015,1621035.4414,291215,1621235.4414,93,82
291015.0,1620635.4414,21416,291015,1620635.4414,291215,1620835.4414,95,82
291015.0,1620435.4414,21417,291015,1620435.4414,291215,1620635.4414,96,82
291015.0,1619635.4414,21421,291015,1619635.4414,291215,1619835.4414,100,82
291015.0,1619435.4414,21422,291015,1619435.4414,291215,1619635.4414,101,82
291015.0,1619235.4414,21423,291015,1619235.4414,291215,1619435.4414,102,82
291015.0,1617835.4414,21430,291015,1617835.4414,291215,1618035.4414,109,82
291015.0,1615235.4414,21443,291015,1615235.4414,291215,1615435.4414,122,82
291015.0,1614835.4414,21445,291015,1614835.4414,291215,1615035.4414,124,82
291015.0,1613235.4414,21453,291015,1613235.4414,291215,1613435.4414,132,82
291015.0,1613035.4414,21454,291015,1613035.4414,291215,1613235.4414,133,82
291015.0,1612835.4414,21455,291015,1612835.4414,291215,1613035.4414,134,82
291015.0,1612435.4414,21457,291015,1612435.4414,291215,1612635.4414,136,82
291015.0,1611035.4414,21464,291015,1611035.4414,291215,1611235.4414,143,82
291015.0,1609835.4414,21470,291015,1609835.4414,291215,1610035.4414,149,82
291015.0,1609235.4414,21473,291015,1609235.4414,291215,1609435.4414,152,82
291015.0,1608435.4414,21477,291015,1608435.4414,291215,1608635.4414,156,82
291015.0,1608235.4414,21478,291015,1608235.4414,291215,1608435.4414,157,82
291015.0,1606235.4414,21488,291015,1606235.4414,291215,1606435.4414,167,82
291015.0,1606035.4414,21489,291015,1606035.4414,291215,1606235.4414,168,82
291015.0,1605835.4414,21490,291015,1605835.4414,291215,1606035.4414,169,82
291015.0,1605635.4414,21491,291015,1605635.4414,291215,1605835.4414,170,82
291015.0,1605035.4414,21494,291015,1605035.4414,291215,1605235.4414,173,82
291015.0,1604835.4414,21495,291015,1604835.4414,291215,1605035.4414,174,82
291215.0,1630235.4414,21628,291215,1630235.4414,291415,1630435.4414,47,83
291215.0,1629235.4414,21633,291215,1629235.4414,291415,1629435.4414,52,83
291215.0,1629035.4414,21634,291215,1629035.4414,291415,1629235.4414,53,83
291215.0,1628635.4414,21636,291215,1628635.4414,291415,1628835.4414,55,83
291215.0,1626635.4414,21646,291215,1626635.4414,291415,1626835.4414,65,83
291215.0,1622635.4414,21666,291215,1622635.4414,291415,1622835.4414,85,83
291215.0,1621235.4414,21673,291215,1621235.4414,291415,1621435.4414,92,83
291215.0,1620435.4414,21677,291215,1620435.4414,291415,1620635.4414,96,83
291215.0,1619835.4414,21680,291215,1619835.4414,291415,1620035.4414,99,83
291215.0,1619235.4414,21683,291215,1619235.4414,291415,1619435.4414,102,83
291215.0,1619035.4414,21684,291215,1619035.4414,291415,1619235.4414,103,83
291215.0,1614635.4414,21706,291215,1614635.4414,291415,1614835.4414,125,83
291215.0,1610435.4414,21727,291215,1610435.4414,291415,1610635.4414,146,83
291215.0,1609035.4414,21734,291215,1609035.4414,291415,1609235.4414,153,83
291215.0,1608835.4414,21735,291215,1608835.4414,291415,1609035.4414,154,83
291215.0,1608235.4414,21738,291215,1608235.4414,291415,1608435.4414,157,83
291215.0,1606635.4414,21746,291215,1606635.4414,291415,1606835.4414,165,83
291215.0,1606035.4414,21749,291215,1606035.4414,291415,1606235.4414,168,83
291215.0,1605835.4414,21750,291215,1605835.4414,291415,1606035.4414,169,83
291415.0,1633635.4414,21871,291415,1633635.4414,291615,1633835.4414,30,84
291415.0,1629635.4414,21891,291415,1629635.4414,291615,1629835.4414,50,84
291415.0,1629435.4414,21892,291415,1629435.4414,291615,1629635.4414,51,84
291415.0,1627435.4414,21902,291415,1627435.4414,291615,1627635.4414,61,84
291415.0,1625835.4414,21910,291415,1625835.4414,291615,1626035.4414,69,84
291415.0,1619435.4414,21942,291415,1619435.4414,291615,1619635.4414,101,84
291415.0,1619235.4414,21943,291415,1619235.4414,291615,1619435.4414,102,84
291415.0,1615035.4414,21964,291415,1615035.4414,291615,1615235.4414,123,84
291415.0,1613235.4414,21973,291415,1613235.4414,291615,1613435.4414,132,84
291415.0,1612635.4414,21976,291415,1612635.4414,291615,1612835.4414,135,84
291415.0,1609035.4414,21994,291415,1609035.4414,291615,1609235.4414,153,84
291415.0,1608835.4414,21995,291415,1608835.4414,291615,1609035.4414,154,84
291415.0,1608235.4414,21998,291415,1608235.4414,291615,1608435.4414,157,84
291415.0,1607035.4414,22004,291415,1607035.4414,291615,1607235.4414,163,84
291415.0,1605635.4414,22011,291415,1605635.4414,291615,1605835.4414,170,84
291415.0,1605235.4414,22013,291415,1605235.4414,291615,1605435.4414,172,84
291615.0,1634235.4414,22128,291615,1634235.4414,291815,1634435.4414,27,85
291615.0,1630235.4414,22148,291615,1630235.4414,291815,1630435.4414,47,85
291615.0,1629235.4414,22153,291615,1629235.4414,291815,1629435.4414,52,85
291615.0,1628835.4414,22155,291615,1628835.4414,291815,1629035.4414,54,85
291615.0,1625835.4414,22170,291615,1625835.4414,291815,1626035.4414,69,85
291615.0,1623835.4414,22180,291615,1623835.4414,291815,1624035.4414,79,85
291615.0,1621635.4414,22191,291615,1621635.4414,291815,1621835.4414,90,85
291615.0,1619235.4414,22203,291615,1619235.4414,291815,1619435.4414,102,85
291615.0,1618235.4414,22208,291615,1618235.4414,291815,1618435.4414,107,85
291615.0,1615435.4414,22222,291615,1615435.4414,291815,1615635.4414,121,85
291615.0,1610035.4414,22249,291615,1610035.4414,291815,1610235.4414,148,85
291615.0,1609635.4414,22251,291615,1609635.4414,291815,1609835.4414,150,85
291615.0,1608835.4414,22255,291615,1608835.4414,291815,1609035.4414,154,85
291615.0,1608635.4414,22256,291615,1608635.4414,291815,1608835.4414,155,85
291615.0,1608235.4414,22258,291615,1608235.4414,291815,1608435.4414,157,85
291615.0,1605635.4414,22271,291615,1605635.4414,291815,1605835.4414,170,85
291815.0,1629635.4414,22411,291815,1629635.4414,292015,1629835.4414,50,86
291815.0,1627435.4414,22422,291815,1627435.4414,292015,1627635.4414,61,86
291815.0,1625635.4414,22431,291815,1625635.4414,292015,1625835.4414,70,86
291815.0,1624835.4414,22435,291815,1624835.4414,292015,1625035.4414,74,86
291815.0,1622635.4414,22446,291815,1622635.4414,292015,1622835.4414,85,86
291815.0,1619635.4414,22461,291815,1619635.4414,292015,1619835.4414,100,86
291815.0,1618835.4414,22465,291815,1618835.4414,292015,1619035.4414,104,86
291815.0,1616835.4414,22475,291815,1616835.4414,292015,1617035.4414,114,86
291815.0,1616235.4414,22478,291815,1616235.4414,292015,1616435.4414,117,86
291815.0,1613235.4414,22493,291815,1613235.4414,292015,1613435.4414,132,86
291815.0,1612635.4414,22496,291815,1612635.4414,292015,1612835.4414,135,86
291815.0,1611235.4414,22503,291815,1611235.4414,292015,1611435.4414,142,86
291815.0,1609035.4414,22514,291815,1609035.4414,292015,1609235.4414,153,86
291815.0,1608235.4414,22518,291815,1608235.4414,292015,1608435.4414,157,86
291815.0,1608035.4414,22519,291815,1608035.4414,292015,1608235.4414,158,86
291815.0,1607835.4414,22520,291815,1607835.4414,292015,1608035.4414,159,86
291815.0,1605835.4414,22530,291815,1605835.4414,292015,1606035.4414,169,86
291815.0,1605635.4414,22531,291815,1605635.4414,292015,1605835.4414,170,86
292015.0,1633835.4414,22650,292015,1633835.4414,292215,1634035.4414,29,87
292015.0,1632035.4414,22659,292015,1632035.4414,292215,1632235.4414,38,87
292015.0,1626835.4414,22685,292015,1626835.4414,292215,1627035.4414,64,87
292015.0,1625835.4414,22690,292015,1625835.4414,292215,1626035.4414,69,87
292015.0,1624035.4414,22699,292015,1624035.4414,292215,1624235.4414,78,87
292015.0,1617435.4414,22732,292015,1617435.4414,292215,1617635.4414,111,87
292015.0,1617035.4414,22734,292015,1617035.4414,292215,1617235.4414,113,87
292015.0,1616635.4414,22736,292015,1616635.4414,292215,1616835.4414,115,87
292015.0,1612435.4414,22757,292015,1612435.4414,292215,1612635.4414,136,87
292015.0,1611635.4414,22761,292015,1611635.4414,292215,1611835.4414,140,87
292015.0,1610835.4414,22765,292015,1610835.4414,292215,1611035.4414,144,87
292015.0,1608835.4414,22775,292015,1608835.4414,292215,1609035.4414,154,87
292015.0,1607835.4414,22780,292015,1607835.4414,292215,1608035.4414,159,87
292015.0,1607235.4414,22783,292015,1607235.4414,292215,1607435.4414,162,87
292015.0,1605835.4414,22790,292015,1605835.4414,292215,1606035.4414,169,87
292015.0,1605635.4414,22791,292015,1605635.4414,292215,1605835.4414,170,87
292015.0,1605435.4414,22792,292015,1605435.4414,292215,1605635.4414,171,87
292215.0,1629435.4414,22932,292215,1629435.4414,292415,1629635.4414,51,88
292215.0,1619035.4414,22984,292215,1619035.4414,292415,1619235.4414,103,88
292215.0,1616435.4414,22997,292215,1616435.4414,292415,1616635.4414,116,88
292215.0,1614635.4414,23006,292215,1614635.4414,292415,1614835.4414,125,88
292215.0,1613635.4414,23011,292215,1613635.4414,292415,1613835.4414,130,88
292215.0,1613235.4414,23013,292215,1613235.4414,292415,1613435.4414,132,88
292215.0,1612235.4414,23018,292215,1612235.4414,292415,1612435.4414,137,88
292215.0,1610835.4414,23025,292215,1610835.4414,292415,1611035.4414,144,88
292215.0,1609235.4414,23033,292215,1609235.4414,292415,1609435.4414,152,88
292215.0,1608035.4414,23039,292215,1608035.4414,292415,1608235.4414,158,88
292215.0,1607635.4414,23041,292215,1607635.4414,292415,1607835.4414,160,88
292215.0,1606635.4414,23046,292215,1606635.4414,292415,1606835.4414,165,88
292215.0,1605635.4414,23051,292215,1605635.4414,292415,1605835.4414,170,88
292215.0,1605235.4414,23053,292215,1605235.4414,292415,1605435.4414,172,88
292415.0,1633035.4414,23174,292415,1633035.4414,292615,1633235.4414,33,89
292415.0,1630435.4414,23187,292415,1630435.4414,292615,1630635.4414,46,89
292415.0,1625035.4414,23214,292415,1625035.4414,292615,1625235.4414,73,89
292415.0,1624835.4414,23215,292415,1624835.4414,292615,1625035.4414,74,89
292415.0,1619235.4414,23243,292415,1619235.4414,292615,1619435.4414,102,89
292415.0,1618635.4414,23246,292415,1618635.4414,292615,1618835.4414,105,89
292415.0,1617635.4414,23251,292415,1617635.4414,292615,1617835.4414,110,89
292415.0,1615635.4414,23261,292415,1615635.4414,292615,1615835.4414,120,89
292415.0,1610435.4414,23287,292415,1610435.4414,292615,1610635.4414,146,89
292415.0,1609435.4414,23292,292415,1609435.4414,292615,1609635.4414,151,89
292415.0,1606435.4414,23307,292415,1606435.4414,292615,1606635.4414,166,89
292415.0,1606235.4414,23308,292415,1606235.4414,292615,1606435.4414,167,89
292415.0,1605235.4414,23313,292415,1605235.4414,292615,1605435.4414,172,89
292615.0,1631035.4414,23444,292615,1631035.4414,292815,1631235.4414,43,90
292615.0,1627635.4414,23461,292615,1627635.4414,292815,1627835.4414,60,90
292615.0,1626835.4414,23465,292615,1626835.4414,292815,1627035.4414,64,90
292615.0,1625635.4414,23471,292615,1625635.4414,292815,1625835.4414,70,90
292615.0,1623835.4414,23480,292615,1623835.4414,292815,1624035.4414,79,90
292615.0,1623635.4414,23481,292615,1623635.4414,292815,1623835.4414,80,90
292615.0,1621235.4414,23493,292615,1621235.4414,292815,1621435.4414,92,90
292615.0,1621035.4414,23494,292615,1621035.4414,292815,1621235.4414,93,90
292615.0,1620235.4414,23498,292615,1620235.4414,292815,1620435.4414,97,90
292615.0,1619235.4414,23503,292615,1619235.4414,292815,1619435.4414,102,90
292615.0,1615035.4414,23524,292615,1615035.4414,292815,1615235.4414,123,90
292615.0,1614835.4414,23525,292615,1614835.4414,292815,1615035.4414,124,90
292615.0,1614035.4414,23529,292615,1614035.4414,292815,1614235.4414,128,90
292615.0,1613235.4414,23533,292615,1613235.4414,292815,1613435.4414,132,90
292615.0,1611035.4414,23544,292615,1611035.4414,292815,1611235.4414,143,90
292615.0,1610835.4414,23545,292615,1610835.4414,292815,1611035.4414,144,90
292615.0,1609635.4414,23551,292615,1609635.4414,292815,1609835.4414,150,90
292615.0,1609435.4414,23552,292615,1609435.4414,292815,1609635.4414,151,90
292615.0,1609235.4414,23553,292615,1609235.4414,292815,1609435.4414,152,90
292615.0,1607435.4414,23562,292615,1607435.4414,292815,1607635.4414,161,90
292615.0,1605235.4414,23573,292615,1605235.4414,292815,1605435.4414,172,90
292815.0,1622635.4414,23746,292815,1622635.4414,293015,1622835.4414,85,91
292815.0,1619235.4414,23763,292815,1619235.4414,293015,1619435.4414,102,91
292815.0,1616835.4414,23775,292815,1616835.4414,293015,1617035.4414,114,91
292815.0,1616435.4414,23777,292815,1616435.4414,293015,1616635.4414,116,91
292815.0,1614435.4414,23787,292815,1614435.4414,293015,1614635.4414,126,91
292815.0,1611635.4414,23801,292815,1611635.4414,293015,1611835.4414,140,91
292815.0,1611435.4414,23802,292815,1611435.4414,293015,1611635.4414,141,91
292815.0,1611035.4414,23804,292815,1611035.4414,293015,1611235.4414,143,91
292815.0,1609035.4414,23814,292815,1609035.4414,293015,1609235.4414,153,91
292815.0,1607635.4414,23821,292815,1607635.4414,293015,1607835.4414,160,91
292815.0,1606435.4414,23827,292815,1606435.4414,293015,1606635.4414,166,91
292815.0,1605435.4414,23832,292815,1605435.4414,293015,1605635.4414,171,91
293015.0,1615835.4414,24040,293015,1615835.4414,293215,1616035.4414,119,92
293015.0,1614035.4414,24049,293015,1614035.4414,293215,1614235.4414,128,92
293015.0,1611835.4414,24060,293015,1611835.4414,293215,1612035.4414,139,92
293015.0,1611235.4414,24063,293015,1611235.4414,293215,1611435.4414,142,92
293015.0,1610635.4414,24066,293015,1610635.4414,293215,1610835.4414,145,92
293015.0,1609235.4414,24073,293015,1609235.4414,293215,1609435.4414,152,92
293015.0,1607235.4414,24083,293015,1607235.4414,293215,1607435.4414,162,92
293015.0,1605835.4414,24090,293015,1605835.4414,293215,1606035.4414,169,92
293015.0,1604835.4414,24095,293015,1604835.4414,293215,1605035.4414,174,92
293215.0,1634035.4414,24209,293215,1634035.4414,293415,1634235.4414,28,93
293215.0,1624235.4414,24258,293215,1624235.4414,293415,1624435.4414,77,93
293215.0,1623035.4414,24264,293215,1623035.4414,293415,1623235.4414,83,93
293215.0,1621635.4414,24271,293215,1621635.4414,293415,1621835.4414,90,93
293215.0,1621435.4414,24272,293215,1621435.4414,293415,1621635.4414,91,93
293215.0,1614235.4414,24308,293215,1614235.4414,293415,1614435.4414,127,93
293215.0,1611835.4414,24320,293215,1611835.4414,293415,1612035.4414,139,93
293215.0,1611435.4414,24322,293215,1611435.4414,293415,1611635.4414,141,93
293215.0,1610635.4414,24326,293215,1610635.4414,293415,1610835.4414,145,93
293215.0,1610235.4414,24328,293215,1610235.4414,293415,1610435.4414,147,93
293215.0,1610035.4414,24329,293215,1610035.4414,293415,1610235.4414,148,93
293215.0,1609635.4414,24331,293215,1609635.4414,293415,1609835.4414,150,93
293215.0,1607235.4414,24343,293215,1607235.4414,293415,1607435.4414,162,93
293215.0,1606035.4414,24349,293215,1606035.4414,293415,1606235.4414,168,93
293215.0,1605235.4414,24353,293215,1605235.4414,293415,1605435.4414,172,93
293415.0,1627235.4414,24503,293415,1627235.4414,293615,1627435.4414,62,94
293415.0,1627035.4414,24504,293415,1627035.4414,293615,1627235.4414,63,94
293415.0,1626835.4414,24505,293415,1626835.4414,293615,1627035.4414,64,94
293415.0,1626035.4414,24509,293415,1626035.4414,293615,1626235.4414,68,94
293415.0,1617035.4414,24554,293415,1617035.4414,293615,1617235.4414,113,94
293415.0,1616635.4414,24556,293415,1616635.4414,293615,1616835.4414,115,94
293415.0,1611835.4414,24580,293415,1611835.4414,293615,1612035.4414,139,94
293415.0,1610635.4414,24586,293415,1610635.4414,293615,1610835.4414,145,94
293415.0,1610435.4414,24587,293415,1610435.4414,293615,1610635.4414,146,94
293415.0,1609635.4414,24591,293415,1609635.4414,293615,1609835.4414,150,94
293415.0,1609235.4414,24593,293415,1609235.4414,293615,1609435.4414,152,94
293415.0,1608835.4414,24595,293415,1608835.4414,293615,1609035.4414,154,94
